,idx,charger_type,daily_usage_2,peak_usage_2,daily_usage_3,peak_usage_3,type_2_rating,type_3_rating,type_2_nos,type_3_nos,energy_usage,uptime
1375,1375,Tata Power,9.6,30.72,4.1,4.51,20,250,2,1,23.3,0
1376,1376,Tata Power,43.0,120.0,11.7,38.61,20,350,5,3,250.1,150
1377,1377,Tata Power,111.0,120.0,52.5,72.0,22,200,5,3,712.5,160
1378,1378,Tata Power,41.4,72.0,16.7,24.0,10,400,3,1,140.9,140
1379,1379,Tata Power,7.8,88.92,70.5,72.0,8,400,6,3,258.3,85
1380,1380,Tata Power,90.0,144.0,7.2,8.64,15,300,6,1,547.2,70
1381,1381,Tata Power,21.6,48.0,15.0,33.0,10,400,2,2,73.2,120
1382,1382,Tata Power,15.0,48.0,53.4,72.0,10,450,2,3,190.2,155
1383,1383,Tata Power,65.1,72.0,13.2,63.36,4,450,3,3,234.9,55
1384,1384,Tata Power,6.3,30.240000000000002,6.4,7.68,15,300,3,1,25.3,75
1385,1385,Tata Power,102.5,120.0,50.1,72.0,15,450,5,3,662.8,80
1386,1386,Tata Power,41.4,144.0,15.3,24.0,20,350,6,1,263.7,60
1387,1387,Tata Power,82.5,120.0,66.9,72.0,10,350,5,3,613.2,140
1388,1388,Tata Power,9.6,92.16,17.2,48.0,22,250,6,2,92.0,50
1389,1389,Tata Power,60.4,96.0,35.1,72.0,4,250,4,3,346.9,165
1390,1390,Tata Power,28.4,96.0,17.9,23.27,20,350,4,1,131.5,125
1391,1391,Tata Power,16.8,48.0,62.4,72.0,15,250,2,3,220.8,115
1392,1392,Tata Power,39.0,48.0,19.7,24.0,8,350,2,1,97.7,110
1393,1393,Tata Power,29.7,72.0,11.8,24.0,10,350,3,1,100.9,45
1394,1394,Tata Power,71.2,96.0,45.9,72.0,20,400,4,3,422.5,135
1395,1395,Tata Power,20.2,24.0,22.7,24.0,4,250,1,1,42.9,110
1396,1396,Tata Power,18.4,24.0,39.0,72.0,10,400,1,3,135.4,105
1397,1397,Tata Power,13.0,65.0,17.2,41.28,8,300,5,2,99.4,15
1398,1398,Tata Power,90.0,96.0,18.4,24.0,20,200,4,1,378.4,0
1399,1399,Tata Power,92.0,120.0,6.0,7.8,20,450,5,1,466.0,140
1400,1400,Tata Power,55.8,72.0,24.2,48.0,20,200,3,2,215.8,150
1401,1401,Tata Power,38.4,144.0,8.0,12.0,15,400,6,1,238.4,165
1402,1402,Tata Power,141.0,144.0,68.7,72.0,22,250,6,3,1052.1,35
1403,1403,Tata Power,17.4,114.84,44.6,48.0,8,300,6,2,193.6,30
1404,1404,Tata Power,11.0,48.0,9.3,30.69,4,400,2,3,49.9,40
1405,1405,FORTUM,15.6,96.0,14.6,48.0,15,400,4,2,91.6,110
1406,1406,FORTUM,38.4,96.0,13.2,72.0,10,200,4,3,193.2,155
1407,1407,FORTUM,12.6,52.92,3.6,12.24,20,300,3,2,45.0,175
1408,1408,FORTUM,70.2,72.0,32.4,72.0,20,300,3,3,307.8,165
1409,1409,FORTUM,117.0,120.0,55.2,72.0,22,250,5,3,750.6,75
1410,1410,FORTUM,99.5,120.0,32.4,48.0,8,400,5,2,562.3,105
1411,1411,FORTUM,27.2,48.0,8.0,18.4,10,250,2,1,62.4,190
1412,1412,FORTUM,34.4,48.0,6.0,37.8,8,400,2,3,86.8,10
1413,1413,FORTUM,86.4,144.0,23.5,23.5,22,350,6,1,541.9,5
1414,1414,Chargegrid,142.8,144.0,33.2,48.0,10,400,6,2,923.2,40
1415,1415,Chargegrid,22.5,22.5,15.9,24.0,20,350,1,1,38.4,160
1416,1416,Chargegrid,68.4,96.0,38.6,48.0,4,200,4,2,350.8,65
1417,1417,Chargegrid,5.5,8.25,23.1,72.0,8,200,1,3,74.8,70
1418,1418,Others,11.0,46.2,16.4,24.0,8,450,2,1,38.4,150
1419,1419,EESL,37.2,72.0,46.8,48.0,4,350,3,2,205.2,160
1420,1420,EESL,46.0,120.0,15.4,48.0,10,350,5,2,260.8,180
1421,1421,EESL,10.6,19.08,35.8,48.0,10,300,1,2,82.2,105
1422,1422,EESL,38.2,48.0,20.2,24.0,15,350,2,1,96.6,155
1423,1423,EESL,100.2,144.0,6.4,24.32,4,250,6,2,614.0,0
1424,1424,EESL,87.2,96.0,2.6,11.96,15,400,4,2,354.0,190
1425,1425,EESL,63.2,96.0,36.9,72.0,10,350,4,3,363.5,20
1426,1426,EESL,61.5,120.0,59.7,72.0,15,300,5,3,486.6,175
1427,1427,EESL,14.6,48.0,11.0,14.3,4,200,2,1,40.2,150
1428,1428,EESL,22.2,24.0,25.4,48.0,10,300,1,2,73.0,140
1429,1429,EESL,33.2,96.0,21.2,24.0,10,400,4,1,154.0,110
1430,1430,EESL,19.5,24.0,33.2,48.0,15,350,1,2,85.9,95
1431,1431,EESL,4.4,13.2,3.6,10.8,15,300,2,2,16.0,165
1432,1432,EESL,37.0,48.0,12.4,21.08,8,350,2,1,86.4,160
1433,1433,EESL,35.4,48.0,32.2,48.0,22,200,2,2,135.2,105
1434,1434,EESL,20.4,96.0,7.0,16.1,4,250,4,1,88.6,85
1435,1435,EESL,31.8,48.0,55.8,72.0,22,250,2,3,231.0,185
1436,1436,EESL,80.5,120.0,17.8,48.0,8,400,5,2,438.1,105
1437,1437,EESL,7.4,35.52,5.6,11.76,10,300,2,1,20.4,5
1438,1438,EESL,44.0,96.0,67.2,72.0,20,400,4,3,377.6,125
1439,1439,EESL,58.8,72.0,34.0,48.0,8,250,3,2,244.4,15
1440,1440,EESL,78.0,120.0,41.6,48.0,8,400,5,2,473.2,45
1441,1441,EESL,72.4,96.0,13.4,48.0,4,450,4,2,316.4,40
1442,1442,EESL,16.2,72.0,3.0,6.6,4,350,3,1,51.6,20
1443,1443,EESL,60.6,72.0,32.4,48.0,20,450,3,2,246.6,170
1444,1444,EESL,130.8,144.0,7.5,18.0,8,400,6,1,792.3,155
1445,1445,EESL,67.8,144.0,5.8,12.76,22,400,6,2,418.4,80
1446,1446,EESL,24.3,72.0,31.5,72.0,8,300,3,3,167.4,175
1447,1447,EESL,61.8,72.0,7.2,23.04,15,350,3,2,199.8,120
1448,1448,EESL,85.2,144.0,11.6,48.0,20,200,6,2,534.4,195
1449,1449,EESL,73.2,144.0,51.3,72.0,4,400,6,3,593.1,140
1450,1450,EESL,76.5,120.0,10.4,11.44,22,200,5,1,392.9,190
1451,1451,EESL,48.4,96.0,9.2,14.72,20,200,4,1,202.8,35
1452,1452,EESL,28.0,96.0,69.3,72.0,10,200,4,3,319.9,85
1453,1453,EESL,30.4,96.0,38.2,48.0,15,300,4,2,198.0,130
1454,1454,EESL,117.0,144.0,54.6,72.0,22,250,6,3,865.8,180
1455,1455,EESL,35.0,120.0,17.6,48.0,10,450,5,2,210.2,180
1456,1456,EESL,82.8,96.0,8.6,13.76,8,300,4,1,339.8,15
1457,1457,EESL,42.8,48.0,5.8,13.92,4,200,2,2,97.2,45
1458,1458,EESL,78.4,96.0,1.1,1.43,4,450,4,1,314.7,85
1459,1459,EESL,85.2,96.0,6.3,15.75,4,300,4,1,347.1,120
1460,1460,EESL,72.8,96.0,19.3,24.0,22,300,4,1,310.5,190
1461,1461,EESL,37.0,120.0,39.2,48.0,20,350,5,2,263.4,110
1462,1462,EESL,26.0,120.0,20.9,22.99,22,400,5,1,150.9,55
1463,1463,EESL,20.8,24.0,23.8,48.0,15,200,1,2,68.4,15
1464,1464,EESL,28.5,120.0,41.6,48.0,8,250,5,2,225.7,95
1465,1465,EESL,27.4,48.0,7.6,18.24,8,200,2,1,62.4,160
1466,1466,EESL,51.6,144.0,11.5,24.0,4,350,6,1,321.1,105
1467,1467,EESL,31.2,48.0,37.8,72.0,4,450,2,3,175.8,75
1468,1468,EESL,38.6,48.0,12.2,17.08,10,300,2,1,89.4,185
1469,1469,EESL,9.2,34.96,17.2,24.0,20,450,2,1,35.6,55
1470,1470,EESL,14.8,96.0,43.2,72.0,20,200,4,3,188.8,50
1471,1471,EESL,12.9,24.0,19.0,24.0,20,200,1,1,31.9,115
1472,1472,EESL,16.4,48.0,13.3,18.62,22,200,2,1,46.1,160
1473,1473,EESL,6.0,11.4,40.8,72.0,10,300,1,3,128.4,130
1474,1474,EESL,34.5,72.0,45.3,72.0,15,250,3,3,239.4,55
1475,1475,EESL,84.4,96.0,24.8,48.0,10,450,4,2,387.2,155
1476,1476,EESL,43.8,48.0,37.2,48.0,15,400,2,2,162.0,180
1477,1477,EESL,102.0,144.0,41.7,72.0,8,350,6,3,737.1,40
1478,1478,EESL,96.0,144.0,3.6,12.24,10,250,6,2,583.2,100
1479,1479,EESL,20.1,72.0,6.3,13.86,20,450,3,1,66.6,40
1480,1480,EESL,18.4,48.0,16.4,48.0,10,450,2,2,69.6,165
1481,1481,EESL,65.4,72.0,39.3,72.0,10,250,3,3,314.1,115
1482,1482,EESL,87.6,96.0,4.2,9.24,4,350,4,2,358.8,185
1483,1483,EESL,15.3,24.0,9.5,13.3,8,400,1,1,24.8,50
1484,1484,EESL,23.2,96.0,22.4,24.0,8,200,4,1,115.2,70
1485,1485,EESL,47.5,120.0,9.0,10.8,20,450,5,1,246.5,175
1486,1486,EESL,37.2,96.0,19.5,24.0,10,250,4,1,168.3,135
1487,1487,EESL,40.2,48.0,12.6,20.16,20,350,2,1,93.0,25
1488,1488,EESL,43.6,48.0,21.2,24.0,10,300,2,1,108.4,0
1489,1489,EESL,71.0,120.0,39.6,72.0,10,400,5,3,473.8,175
1490,1490,EESL,22.5,120.0,45.3,72.0,22,250,5,3,248.4,75
1491,1491,EESL,11.6,15.08,5.7,11.4,20,200,1,1,17.3,60
1492,1492,EESL,47.4,72.0,2.2,4.62,15,450,3,1,144.4,30
1493,1493,EESL,46.8,72.0,7.8,16.38,15,200,3,1,148.2,45
1494,1494,EESL,18.0,144.0,1.5,3.3,20,300,6,1,109.5,170
1495,1495,EESL,28.8,96.0,35.2,48.0,15,250,4,2,185.6,60
1496,1496,EESL,112.0,120.0,18.4,24.0,15,200,5,1,578.4,45
1497,1497,EESL,1.3,1.43,23.9,24.0,10,200,1,1,25.2,40
1498,1498,EESL,60.5,120.0,16.0,48.0,8,200,5,2,334.5,160
1499,1499,EESL,37.6,48.0,3.7,7.77,4,200,2,1,78.9,125
1500,1500,EESL,86.8,96.0,4.6,11.04,15,250,4,2,356.4,15
1501,1501,EESL,64.0,120.0,36.6,48.0,15,450,5,2,393.2,10
1502,1502,EESL,25.2,144.0,20.8,48.0,22,450,6,2,192.8,155
1503,1503,EESL,15.0,33.0,5.6,6.72,4,400,2,1,35.6,15
1504,1504,EESL,80.0,120.0,15.0,42.0,20,300,5,2,430.0,125
1505,1505,EESL,92.5,120.0,46.5,72.0,20,300,5,3,602.0,10
1506,1506,EESL,76.4,96.0,46.2,48.0,20,200,4,2,398.0,30
1507,1507,EESL,61.5,72.0,17.9,24.0,15,450,3,1,202.4,195
1508,1508,EESL,4.8,24.48,6.9,15.87,15,300,3,1,21.3,185
1509,1509,EESL,11.8,33.04,36.6,48.0,22,250,2,2,96.8,150
1510,1510,EESL,32.4,144.0,18.6,72.0,10,250,6,3,250.2,125
1511,1511,EESL,16.2,48.0,17.6,48.0,22,350,2,2,67.6,150
1512,1512,EESL,25.5,120.0,37.5,72.0,4,450,5,3,240.0,100
1513,1513,EESL,39.5,120.0,5.5,6.6,20,250,5,1,203.0,145
1514,1514,EESL,56.4,144.0,10.6,40.28,8,300,6,2,359.6,75
1515,1515,EESL,17.5,120.0,28.2,72.0,10,250,5,3,172.1,140
1516,1516,EESL,128.4,144.0,3.3,4.29,15,450,6,1,773.7,15
1517,1517,EESL,9.6,126.72,28.8,48.0,15,350,6,2,115.2,130
1518,1518,EESL,45.6,72.0,45.3,72.0,8,350,3,3,272.7,165
1519,1519,EESL,2.8,7.28,12.9,19.35,15,350,2,1,18.5,55
1520,1520,EESL,13.2,142.56,9.5,13.3,15,250,6,1,88.7,10
1521,1521,EESL,17.4,24.0,22.9,24.0,20,400,1,1,40.3,5
1522,1522,EESL,84.8,96.0,59.1,72.0,15,400,4,3,516.5,180
1523,1523,EESL,1.8,3.6,48.0,72.0,4,450,1,3,145.8,25
1524,1524,EESL,72.8,96.0,42.2,48.0,10,250,4,2,375.6,180
1525,1525,EESL,34.8,144.0,35.1,72.0,8,350,6,3,314.1,80
1526,1526,EESL,90.4,96.0,69.6,72.0,10,300,4,3,570.4,125
1527,1527,EESL,90.6,144.0,27.6,48.0,20,350,6,2,598.8,100
1528,1528,EESL,111.5,120.0,21.4,48.0,20,350,5,2,600.3,0
1529,1529,EESL,16.0,120.0,31.2,72.0,4,400,5,3,173.6,30
1530,1530,EESL,8.7,26.099999999999998,3.6,22.68,8,400,3,3,36.9,25
1531,1531,EESL,28.4,48.0,17.2,24.0,4,200,2,1,74.0,25
1532,1532,EESL,15.2,48.0,3.3,5.61,4,300,2,1,33.7,165
1533,1533,EESL,9.6,126.72,3.4,16.32,20,250,6,2,64.4,40
1534,1534,EESL,107.4,144.0,3.3,3.3,4,250,6,1,647.7,135
1535,1535,EESL,81.6,96.0,16.5,72.0,4,400,4,3,375.9,180
1536,1536,EESL,6.5,7.15,9.2,31.28,20,250,1,2,24.9,180
1537,1537,EESL,95.2,96.0,3.0,13.2,15,350,4,2,386.8,90
1538,1538,EESL,105.5,120.0,69.9,72.0,4,350,5,3,737.2,125
1539,1539,EESL,22.3,24.0,17.1,72.0,8,200,1,3,73.6,150
1540,1540,EESL,49.6,96.0,34.6,48.0,10,400,4,2,267.6,115
1541,1541,EESL,20.4,22.44,40.8,48.0,8,350,1,2,102.0,155
1542,1542,EESL,20.2,24.0,9.3,16.74,4,200,1,1,29.5,140
1543,1543,EESL,15.0,72.0,4.2,21.0,15,300,3,2,53.4,110
1544,1544,Statiq,32.0,120.0,39.2,48.0,4,350,5,2,238.4,45
1545,1545,Statiq,98.4,144.0,6.9,37.26,8,400,6,3,611.1,0
1546,1546,Statiq,9.6,76.8,45.8,48.0,8,250,4,2,130.0,170
1547,1547,Statiq,92.8,96.0,50.4,72.0,20,200,4,3,522.4,55
1548,1548,Statiq,52.2,144.0,18.5,24.0,8,250,6,1,331.7,150
1549,1549,Statiq,2.7,3.78,18.0,24.0,10,250,1,1,20.7,45
1550,1550,Statiq,52.5,72.0,22.4,24.0,22,350,3,1,179.9,125
1551,1551,Statiq,42.0,120.0,32.0,48.0,20,250,5,2,274.0,175
1552,1552,Statiq,22.5,72.0,42.9,72.0,4,400,3,3,196.2,75
1553,1553,Statiq,18.6,24.0,39.6,72.0,20,400,1,3,137.4,120
1554,1554,Statiq,9.0,67.5,8.8,14.08,22,250,3,1,35.8,110
1555,1555,Statiq,54.6,144.0,8.6,11.18,8,350,6,1,336.2,115
1556,1556,Statiq,78.0,144.0,24.2,48.0,4,450,6,2,516.4,175
1557,1557,Statiq,18.0,144.0,32.2,48.0,4,300,6,2,172.4,40
1558,1558,Statiq,22.2,24.0,3.0,21.6,10,250,1,3,31.2,30
1559,1559,Statiq,46.0,48.0,30.6,48.0,20,450,2,2,153.2,45
1560,1560,Statiq,94.8,96.0,3.3,6.93,15,400,4,1,382.5,55
1561,1561,Statiq,47.6,96.0,18.8,22.56,10,350,4,1,209.2,60
1562,1562,Statiq,44.0,96.0,18.8,24.0,15,200,4,1,194.8,85
1563,1563,Statiq,5.6,9.52,20.3,24.0,22,350,1,1,25.9,35
1564,1564,Statiq,39.6,72.0,36.0,48.0,15,200,3,2,190.8,160
1565,1565,Statiq,5.6,10.64,23.6,48.0,8,300,1,2,52.8,10
1566,1566,Statiq,84.0,96.0,17.1,72.0,10,450,4,3,387.3,130
1567,1567,Statiq,42.4,96.0,31.8,72.0,15,450,4,3,265.0,70
1568,1568,Statiq,6.9,49.67999999999999,34.5,72.0,4,200,3,3,124.2,30
1569,1569,Statiq,60.0,120.0,44.6,48.0,22,450,5,2,389.2,5
1570,1570,Statiq,74.0,96.0,40.4,48.0,10,200,4,2,376.8,55
1571,1571,Statiq,21.5,24.0,21.6,48.0,22,250,1,2,64.7,85
1572,1572,Statiq,31.8,48.0,68.1,72.0,8,350,2,3,267.9,120
1573,1573,Statiq,22.0,120.0,23.0,48.0,22,450,5,2,156.0,85
1574,1574,Statiq,10.7,16.05,44.4,48.0,22,400,1,2,99.5,170
1575,1575,Statiq,69.6,72.0,10.5,22.05,10,350,3,1,219.3,145
1576,1576,Statiq,20.0,48.0,69.9,72.0,15,200,2,3,249.7,45
1577,1577,Statiq,22.7,24.0,6.0,12.0,15,450,1,2,34.7,20
1578,1578,Statiq,68.1,72.0,1.9,2.28,4,350,3,1,206.2,195
1579,1579,Statiq,18.4,96.0,18.5,24.0,15,250,4,1,92.1,25
1580,1580,Statiq,57.6,144.0,6.3,12.6,4,450,6,1,351.9,140
1581,1581,Statiq,70.8,72.0,35.6,48.0,10,450,3,2,283.6,120
1582,1582,Statiq,33.6,48.0,14.4,72.0,20,350,2,3,110.4,20
1583,1583,Statiq,10.6,15.9,26.0,48.0,20,350,1,2,62.6,70
1584,1584,Statiq,23.8,24.0,23.6,24.0,10,200,1,1,47.4,130
1585,1585,Statiq,30.0,48.0,35.4,48.0,20,200,2,2,130.8,125
1586,1586,Statiq,46.2,72.0,5.1,12.75,4,200,3,1,143.7,40
1587,1587,Statiq,142.8,144.0,8.5,17.0,8,300,6,1,865.3,170
1588,1588,Statiq,139.8,144.0,35.6,48.0,20,300,6,2,910.0,120
1589,1589,Statiq,37.4,48.0,22.5,24.0,20,350,2,1,97.3,30
1590,1590,Statiq,9.9,20.79,18.8,24.0,22,400,1,1,28.7,190
1591,1591,Statiq,26.4,72.0,37.8,48.0,8,200,3,2,154.8,120
1592,1592,Statiq,45.4,48.0,3.9,24.57,22,350,2,3,102.5,20
1593,1593,Statiq,108.6,144.0,44.6,48.0,22,400,6,2,740.8,115
1594,1594,Statiq,66.5,120.0,44.6,48.0,4,200,5,2,421.7,10
1595,1595,Statiq,12.5,100.0,46.2,48.0,4,200,5,2,154.9,10
1596,1596,Statiq,88.0,96.0,34.5,72.0,8,300,4,3,455.5,110
1597,1597,Statiq,10.0,95.0,3.7,5.92,4,450,5,1,53.7,70
1598,1598,Statiq,92.8,96.0,68.7,72.0,20,450,4,3,577.3,145
1599,1599,Statiq,53.1,72.0,15.9,20.67,4,300,3,1,175.2,180
1600,1600,Statiq,69.3,72.0,9.6,30.72,20,300,3,2,227.1,125
1601,1601,Statiq,23.6,48.0,12.6,32.76,15,200,2,2,72.4,10
1602,1602,Statiq,61.6,96.0,12.4,27.28,20,250,4,2,271.2,35
1603,1603,Statiq,32.4,144.0,5.5,6.6,8,250,6,1,199.9,90
1604,1604,Statiq,43.6,96.0,2.2,9.24,15,400,4,2,178.8,65
1605,1605,Statiq,127.8,144.0,66.3,72.0,4,300,6,3,965.7,10
1606,1606,Statiq,70.5,120.0,5.8,11.6,8,450,5,1,358.3,70
1607,1607,Statiq,102.6,144.0,42.0,72.0,10,300,6,3,741.6,95
1608,1608,Statiq,132.6,144.0,2.2,10.12,10,350,6,2,800.0,45
1609,1609,Statiq,15.6,70.19999999999999,65.7,72.0,22,450,3,3,243.9,115
1610,1610,Statiq,2.2,3.96,7.4,16.28,20,450,1,2,17.0,5
1611,1611,Statiq,15.8,24.0,17.9,24.0,10,200,1,1,33.7,150
1612,1612,Statiq,5.6,12.32,20.4,48.0,10,300,2,2,52.0,180
1613,1613,Statiq,59.5,120.0,62.4,72.0,4,450,5,3,484.7,50
1614,1614,Statiq,68.0,96.0,42.8,48.0,4,250,4,2,357.6,175
1615,1615,Statiq,42.3,72.0,20.1,72.0,15,250,3,3,187.2,90
1616,1616,Statiq,13.6,24.0,42.2,48.0,15,350,1,2,98.0,190
1617,1617,Statiq,43.4,48.0,33.8,48.0,8,350,2,2,154.4,75
1618,1618,Statiq,3.3,4.29,16.5,72.0,8,450,1,3,52.8,130
1619,1619,Statiq,67.0,120.0,5.4,11.88,4,200,5,1,340.4,145
1620,1620,Statiq,3.4,7.82,29.0,48.0,20,200,1,2,61.4,150
1621,1621,Statiq,123.0,144.0,13.4,24.0,4,200,6,1,751.4,40
1622,1622,Statiq,29.8,48.0,3.7,4.81,20,200,2,1,63.3,75
1623,1623,Statiq,55.8,144.0,9.7,21.34,8,400,6,1,344.5,45
1624,1624,Statiq,57.6,144.0,32.0,48.0,22,300,6,2,409.6,115
1625,1625,Statiq,140.4,144.0,7.8,7.8,15,300,6,1,850.2,5
1626,1626,Statiq,21.4,48.0,16.8,72.0,4,450,2,3,93.2,35
1627,1627,Statiq,64.8,144.0,12.2,15.86,22,350,6,1,401.0,175
1628,1628,Statiq,62.5,120.0,23.2,24.0,22,450,5,1,335.7,190
1629,1629,Statiq,20.2,48.0,8.8,14.08,15,200,2,1,49.2,185
1630,1630,Statiq,57.2,96.0,35.1,72.0,10,200,4,3,334.1,65
1631,1631,Statiq,13.2,118.80000000000001,17.4,48.0,20,450,6,2,114.0,145
1632,1632,Statiq,57.6,72.0,57.9,72.0,22,450,3,3,346.5,85
1633,1633,Statiq,17.6,77.44,11.4,34.2,22,200,4,2,93.2,85
1634,1634,Statiq,45.0,48.0,21.0,72.0,4,450,2,3,153.0,110
1635,1635,Statiq,107.4,144.0,37.0,48.0,10,450,6,2,718.4,40
1636,1636,Statiq,37.4,48.0,14.1,24.0,22,200,2,1,88.9,30
1637,1637,Statiq,70.5,72.0,39.8,48.0,4,250,3,2,291.1,25
1638,1638,Statiq,136.2,144.0,14.8,48.0,20,450,6,2,846.8,190
1639,1639,Statiq,41.0,48.0,22.1,24.0,22,250,2,1,104.1,60
1640,1640,Statiq,34.5,120.0,18.0,48.0,22,450,5,2,208.5,115
1641,1641,Statiq,8.7,31.32,4.5,31.049999999999997,22,350,3,3,39.6,190
1642,1642,Statiq,121.2,144.0,59.7,72.0,10,400,6,3,906.3,195
1643,1643,Statiq,57.0,144.0,6.2,23.56,8,400,6,2,354.4,150
1644,1644,Statiq,28.0,48.0,8.6,18.92,10,450,2,2,73.2,180
1645,1645,Statiq,54.8,96.0,2.8,5.32,8,350,4,1,222.0,90
1646,1646,Statiq,103.8,144.0,55.8,72.0,4,350,6,3,790.2,155
1647,1647,Statiq,51.0,144.0,14.8,35.52,4,250,6,2,335.6,85
1648,1648,Statiq,10.1,10.1,12.2,21.96,22,300,1,1,22.3,45
1649,1649,Statiq,75.0,120.0,45.9,72.0,4,250,5,3,512.7,55
1650,1650,Statiq,10.4,24.0,18.0,24.0,8,300,1,1,28.4,40
1651,1651,Statiq,11.7,17.55,20.1,72.0,4,250,1,3,72.0,10
1652,1652,Statiq,60.0,72.0,46.4,48.0,22,400,3,2,272.8,150
1653,1653,Statiq,38.6,48.0,12.7,16.51,22,250,2,1,89.9,185
1654,1654,Statiq,3.5,4.9,15.0,33.0,15,300,1,2,33.5,145
1655,1655,Statiq,68.4,144.0,36.4,48.0,22,400,6,2,483.2,170
1656,1656,Statiq,32.4,144.0,5.4,21.06,20,450,6,3,210.6,140
1657,1657,Statiq,7.2,69.12,30.2,48.0,4,200,6,2,103.6,65
1658,1658,Statiq,70.2,72.0,3.0,8.4,8,250,3,2,216.6,120
1659,1659,Statiq,118.5,120.0,15.8,24.0,15,350,5,1,608.3,85
1660,1660,Statiq,58.0,96.0,6.0,28.799999999999997,15,250,4,3,250.0,40
1661,1661,Statiq,90.6,144.0,63.6,72.0,15,450,6,3,734.4,70
1662,1662,Statiq,8.5,80.75,17.0,22.1,15,400,5,1,59.5,160
1663,1663,Statiq,31.2,48.0,60.9,72.0,8,200,2,3,245.1,115
1664,1664,Statiq,83.4,144.0,23.3,24.0,20,250,6,1,523.7,165
1665,1665,Statiq,28.4,48.0,9.4,43.24,4,350,2,2,75.6,85
1666,1666,Statiq,54.0,96.0,2.0,5.2,8,450,4,2,220.0,55
1667,1667,Statiq,26.2,48.0,35.4,48.0,22,300,2,2,123.2,135
1668,1668,Statiq,8.0,40.0,18.6,66.96000000000001,4,400,2,3,71.8,35
1669,1669,Statiq,11.6,96.0,17.7,72.0,15,350,4,3,99.5,30
1670,1670,Statiq,15.6,24.0,60.3,72.0,20,450,1,3,196.5,80
1671,1671,Statiq,11.2,35.84,23.7,24.0,8,400,2,1,46.1,40
1672,1672,Statiq,57.6,96.0,21.4,24.0,20,450,4,1,251.8,140
1673,1673,Statiq,98.5,120.0,47.0,48.0,4,200,5,2,586.5,15
1674,1674,Statiq,5.4,15.12,13.2,72.0,10,200,2,3,50.4,190
1675,1675,Statiq,11.7,45.63,46.4,48.0,4,200,3,2,127.9,95
1676,1676,Statiq,23.6,48.0,38.4,72.0,20,250,2,3,162.4,20
1677,1677,Statiq,73.6,96.0,20.3,20.3,8,400,4,1,314.7,95
1678,1678,Statiq,14.4,51.84,29.0,48.0,4,300,3,2,101.2,195
1679,1679,Statiq,22.1,24.0,8.2,19.68,15,450,1,1,30.3,50
1680,1680,Statiq,41.6,48.0,15.9,52.47,15,400,2,3,130.9,50
1681,1681,Statiq,17.1,72.0,3.4,5.1,15,300,3,1,54.7,165
1682,1682,Statiq,4.2,31.5,18.8,41.36,20,400,3,2,50.2,110
1683,1683,Statiq,6.6,23.76,30.3,72.0,20,350,2,3,104.1,190
1684,1684,Statiq,22.7,24.0,62.7,72.0,10,400,1,3,210.8,190
1685,1685,Statiq,17.0,24.0,25.2,48.0,22,300,1,2,67.4,45
1686,1686,Statiq,119.0,120.0,22.2,72.0,15,450,5,3,661.6,70
1687,1687,Statiq,13.2,96.0,27.9,72.0,20,400,4,3,136.5,0
1688,1688,Statiq,43.5,120.0,41.1,72.0,4,300,5,3,340.8,40
1689,1689,Statiq,80.0,96.0,19.6,48.0,22,250,4,2,359.2,35
1690,1690,Statiq,63.6,144.0,39.4,48.0,8,400,6,2,460.4,175
1691,1691,Statiq,36.0,144.0,33.2,48.0,15,300,6,2,282.4,115
1692,1692,Statiq,52.2,144.0,11.0,19.8,10,350,6,1,324.2,155
1693,1693,Statiq,37.8,72.0,54.0,72.0,10,300,3,3,275.4,100
1694,1694,Statiq,86.8,96.0,17.9,24.0,8,200,4,1,365.1,60
1695,1695,Statiq,82.8,96.0,15.5,24.0,20,350,4,1,346.7,30
1696,1696,Statiq,43.8,48.0,55.2,72.0,22,400,2,3,253.2,30
1697,1697,Statiq,96.6,144.0,6.9,8.97,8,250,6,1,586.5,80
1698,1698,Statiq,32.2,48.0,8.0,8.8,4,250,2,1,72.4,10
1699,1699,Statiq,118.8,144.0,18.0,48.0,15,250,6,2,748.8,140
1700,1700,Statiq,14.8,16.28,36.2,48.0,8,450,1,2,87.2,10
1701,1701,Statiq,33.9,72.0,14.0,42.0,20,200,3,2,129.7,65
1702,1702,Statiq,51.0,72.0,20.3,24.0,22,400,3,1,173.3,175
1703,1703,Statiq,68.0,120.0,46.8,72.0,15,300,5,3,480.4,175
1704,1704,Statiq,94.5,120.0,36.9,72.0,4,400,5,3,583.2,165
1705,1705,Statiq,16.0,48.0,15.6,20.28,15,400,2,1,47.6,80
1706,1706,Statiq,59.7,72.0,38.0,48.0,15,350,3,2,255.1,145
1707,1707,Statiq,11.0,104.5,12.6,37.8,15,300,5,2,80.2,75
1708,1708,Statiq,60.3,72.0,55.5,72.0,10,200,3,3,347.4,40
1709,1709,Statiq,11.5,120.0,23.1,24.0,10,300,5,1,80.6,30
1710,1710,Statiq,29.6,96.0,24.6,72.0,10,250,4,3,192.2,25
1711,1711,Statiq,45.5,120.0,23.8,48.0,4,450,5,2,275.1,0
1712,1712,Statiq,67.5,72.0,12.4,18.6,22,200,3,1,214.9,80
1713,1713,Statiq,45.9,72.0,8.7,41.76,10,250,3,3,163.8,135
1714,1714,Statiq,57.0,144.0,12.1,14.52,22,300,6,1,354.1,150
