,idx,charger_type,daily_usage_2,peak_usage_2,daily_usage_3,peak_usage_3,type_2_rating,type_3_rating,type_2_nos,type_3_nos,energy_usage,uptime
1374,1374,Tata Power,40.8,72.0,40.2,72.0,15,450,3,3,243.0,0
1375,1375,Tata Power,20.4,24.0,7.0,16.1,20,400,1,1,27.4,100
1376,1376,Tata Power,27.5,120.0,20.7,72.0,8,250,5,3,199.6,115
1377,1377,Tata Power,38.4,96.0,21.6,48.0,22,400,4,2,196.8,110
1378,1378,Tata Power,78.6,144.0,55.8,72.0,8,450,6,3,639.0,25
1379,1379,Tata Power,9.2,16.56,34.8,48.0,4,200,1,2,78.8,25
1380,1380,Tata Power,22.2,24.0,2.2,4.18,4,450,1,1,24.4,75
1381,1381,Tata Power,53.7,72.0,4.5,17.549999999999997,22,350,3,3,174.6,95
1382,1382,Tata Power,38.2,48.0,11.4,21.66,8,300,2,1,87.8,5
1383,1383,Tata Power,6.4,30.72,36.0,72.0,15,450,4,3,133.6,30
1384,1384,Tata Power,84.5,120.0,16.8,65.52,15,250,5,3,472.9,40
1385,1385,Tata Power,17.0,24.0,49.5,72.0,8,200,1,3,165.5,35
1386,1386,Tata Power,48.5,120.0,17.1,72.0,20,300,5,3,293.8,10
1387,1387,Tata Power,40.4,96.0,49.5,72.0,10,350,4,3,310.1,95
1388,1388,Tata Power,78.0,144.0,5.4,6.48,15,200,6,1,473.4,70
1389,1389,Tata Power,40.8,96.0,19.8,39.6,8,250,4,2,202.8,20
1390,1390,Tata Power,93.2,96.0,11.6,32.48,4,450,4,2,396.0,120
1391,1391,Tata Power,33.5,120.0,23.7,72.0,4,450,5,3,238.6,60
1392,1392,Tata Power,71.2,96.0,9.7,13.58,10,250,4,1,294.5,50
1393,1393,Tata Power,62.7,72.0,8.8,28.16,22,350,3,2,205.7,155
1394,1394,Tata Power,43.5,72.0,46.5,72.0,10,300,3,3,270.0,155
1395,1395,Tata Power,20.4,48.0,21.0,72.0,15,250,2,3,103.8,70
1396,1396,Tata Power,14.5,120.0,16.9,24.0,22,450,5,1,89.4,100
1397,1397,Tata Power,66.0,144.0,38.2,48.0,8,250,6,2,472.4,145
1398,1398,Tata Power,47.8,48.0,4.9,11.76,20,250,2,1,100.5,30
1399,1399,Tata Power,22.1,24.0,8.1,31.589999999999996,8,400,1,3,46.4,30
1400,1400,Tata Power,63.9,72.0,26.4,72.0,20,350,3,3,270.9,0
1401,1401,Tata Power,20.6,24.0,17.6,48.0,22,300,1,2,55.8,135
1402,1402,Tata Power,88.8,96.0,63.9,72.0,22,250,4,3,546.9,25
1403,1403,Tata Power,43.5,120.0,11.3,24.0,4,450,5,1,228.8,155
1404,1404,Tata Power,25.5,72.0,24.6,48.0,8,200,3,2,125.7,130
1405,1405,FORTUM,44.0,48.0,28.6,48.0,22,400,2,2,145.2,5
1406,1406,FORTUM,87.0,144.0,31.6,48.0,15,200,6,2,585.2,35
1407,1407,FORTUM,36.8,48.0,63.9,72.0,10,250,2,3,265.3,65
1408,1408,FORTUM,116.4,144.0,14.7,24.0,4,400,6,1,713.1,35
1409,1409,FORTUM,18.6,144.0,3.3,7.59,8,450,6,1,114.9,70
1410,1410,FORTUM,71.5,120.0,28.6,48.0,8,300,5,2,414.7,190
1411,1411,FORTUM,25.8,48.0,18.5,24.0,8,200,2,1,70.1,95
1412,1412,FORTUM,2.8,6.16,6.2,18.6,10,250,1,2,15.2,50
1413,1413,FORTUM,97.5,120.0,11.1,72.0,8,400,5,3,520.8,55
1414,1414,Chargegrid,43.2,72.0,25.0,48.0,10,250,3,2,179.6,190
1415,1415,Chargegrid,36.6,72.0,12.2,36.6,10,350,3,2,134.2,120
1416,1416,Chargegrid,97.0,120.0,33.0,48.0,15,450,5,2,551.0,65
1417,1417,Chargegrid,11.6,64.96,32.0,48.0,10,250,4,2,110.4,100
1418,1418,Others,25.6,48.0,29.0,48.0,10,300,2,2,109.2,150
1419,1419,EESL,42.8,96.0,43.8,48.0,10,300,4,2,258.8,70
1420,1420,EESL,76.4,96.0,42.9,72.0,20,200,4,3,434.3,170
1421,1421,EESL,24.0,120.0,6.6,37.62,10,250,5,3,139.8,65
1422,1422,EESL,72.0,96.0,22.8,48.0,8,300,4,2,333.6,170
1423,1423,EESL,1.7,3.4,24.0,48.0,10,250,1,2,49.7,125
1424,1424,EESL,32.4,144.0,6.9,10.35,22,400,6,1,201.3,110
1425,1425,EESL,50.4,96.0,57.9,72.0,22,350,4,3,375.3,135
1426,1426,EESL,38.0,48.0,6.0,12.0,15,250,2,2,88.0,90
1427,1427,EESL,24.0,96.0,39.4,48.0,22,200,4,2,174.8,95
1428,1428,EESL,22.4,96.0,27.4,48.0,20,200,4,2,144.4,55
1429,1429,EESL,62.4,96.0,46.8,48.0,20,250,4,2,343.2,40
1430,1430,EESL,82.0,96.0,21.6,47.52,22,250,4,2,371.2,35
1431,1431,EESL,11.2,38.08,5.4,40.5,8,400,2,3,38.6,100
1432,1432,EESL,113.0,120.0,6.2,23.56,22,200,5,2,577.4,45
1433,1433,EESL,38.0,96.0,20.1,24.0,10,450,4,1,172.1,185
1434,1434,EESL,44.4,144.0,2.7,4.05,15,400,6,1,269.1,60
1435,1435,EESL,36.6,144.0,20.5,24.0,22,300,6,1,240.1,75
1436,1436,EESL,47.8,48.0,12.6,72.0,10,200,2,3,133.4,50
1437,1437,EESL,42.2,48.0,21.4,24.0,8,350,2,1,105.8,145
1438,1438,EESL,16.9,24.0,41.4,72.0,22,200,1,3,141.1,85
1439,1439,EESL,62.4,144.0,31.8,48.0,15,250,6,2,438.0,95
1440,1440,EESL,36.0,144.0,2.2,3.74,20,250,6,1,218.2,35
1441,1441,EESL,110.5,120.0,9.9,11.88,8,400,5,1,562.4,10
1442,1442,EESL,6.5,58.5,16.5,72.0,4,200,5,3,82.0,185
1443,1443,EESL,58.5,120.0,3.6,4.68,22,250,5,1,296.1,180
1444,1444,EESL,123.0,144.0,12.9,69.66,15,200,6,3,776.7,195
1445,1445,EESL,120.6,144.0,8.6,36.12,8,450,6,2,740.8,195
1446,1446,EESL,82.0,120.0,66.0,72.0,8,400,5,3,608.0,145
1447,1447,EESL,22.6,48.0,9.6,37.44,15,400,2,3,74.0,40
1448,1448,EESL,47.5,120.0,53.4,72.0,22,450,5,3,397.7,25
1449,1449,EESL,12.0,24.0,8.1,43.74,8,400,1,3,36.3,45
1450,1450,EESL,35.4,144.0,6.8,13.6,4,450,6,2,226.0,155
1451,1451,EESL,6.9,11.04,45.2,48.0,8,450,1,2,97.3,85
1452,1452,EESL,12.1,13.31,34.5,72.0,10,200,1,3,115.6,175
1453,1453,EESL,39.9,72.0,1.5,1.5,10,300,3,1,121.2,105
1454,1454,EESL,107.5,120.0,12.4,32.24,10,350,5,2,562.3,85
1455,1455,EESL,109.0,120.0,64.2,72.0,22,450,5,3,737.6,175
1456,1456,EESL,22.3,24.0,46.5,72.0,20,450,1,3,161.8,165
1457,1457,EESL,19.6,78.4,23.0,24.0,8,350,4,1,101.4,45
1458,1458,EESL,18.4,96.0,16.1,24.0,15,350,4,1,89.7,165
1459,1459,EESL,46.0,96.0,2.7,3.51,4,450,4,1,186.7,120
1460,1460,EESL,21.6,144.0,4.5,9.0,15,200,6,1,134.1,0
1461,1461,EESL,47.8,48.0,26.2,48.0,20,250,2,2,148.0,0
1462,1462,EESL,54.9,72.0,30.2,48.0,15,200,3,2,225.1,130
1463,1463,EESL,31.2,72.0,6.9,22.77,10,400,3,3,114.3,85
1464,1464,EESL,91.6,96.0,16.9,24.0,10,450,4,1,383.3,50
1465,1465,EESL,50.8,96.0,6.9,24.839999999999996,8,250,4,3,223.9,150
1466,1466,EESL,31.2,48.0,33.0,72.0,4,400,2,3,161.4,190
1467,1467,EESL,15.6,24.0,11.9,24.0,8,450,1,1,27.5,60
1468,1468,EESL,51.6,96.0,23.6,48.0,10,350,4,2,253.6,185
1469,1469,EESL,5.6,14.56,9.5,21.85,20,300,2,1,20.7,20
1470,1470,EESL,37.6,96.0,38.0,48.0,20,350,4,2,226.4,165
1471,1471,EESL,4.8,17.28,47.4,72.0,15,350,3,3,156.6,5
1472,1472,EESL,117.0,144.0,23.5,24.0,22,250,6,1,725.5,35
1473,1473,EESL,101.4,144.0,35.2,48.0,22,450,6,2,678.8,40
1474,1474,EESL,48.4,96.0,20.9,20.9,20,450,4,1,214.5,55
1475,1475,EESL,104.0,120.0,3.4,6.46,4,350,5,1,523.4,185
1476,1476,EESL,69.6,96.0,17.7,72.0,4,350,4,3,331.5,75
1477,1477,EESL,61.0,120.0,2.1,2.1,20,400,5,1,307.1,195
1478,1478,EESL,104.0,120.0,42.6,72.0,20,300,5,3,647.8,5
1479,1479,EESL,14.4,48.0,12.0,26.4,10,400,2,2,52.8,125
1480,1480,EESL,30.8,96.0,40.5,72.0,10,450,4,3,244.7,25
1481,1481,EESL,37.5,72.0,12.8,24.0,10,200,3,1,125.3,45
1482,1482,EESL,65.2,96.0,14.5,24.0,10,450,4,1,275.3,15
1483,1483,EESL,132.0,144.0,16.8,20.16,20,300,6,1,808.8,30
1484,1484,EESL,86.5,120.0,5.2,10.4,8,250,5,1,437.7,40
1485,1485,EESL,135.6,144.0,23.0,24.0,20,450,6,1,836.6,30
1486,1486,EESL,9.2,40.48,18.6,72.0,10,400,2,3,74.2,180
1487,1487,EESL,28.5,72.0,13.0,26.0,4,300,3,2,111.5,155
1488,1488,EESL,96.0,120.0,35.6,48.0,22,350,5,2,551.2,90
1489,1489,EESL,42.5,120.0,12.3,17.22,8,350,5,1,224.8,50
1490,1490,EESL,87.0,144.0,37.4,48.0,15,250,6,2,596.8,75
1491,1491,EESL,51.2,96.0,2.2,11.0,8,200,4,2,209.2,145
1492,1492,EESL,41.2,96.0,37.6,48.0,15,450,4,2,240.0,65
1493,1493,EESL,7.0,16.8,34.0,48.0,22,350,2,2,82.0,15
1494,1494,EESL,92.0,96.0,23.7,72.0,22,300,4,3,439.1,120
1495,1495,EESL,3.4,3.4,12.3,23.37,15,300,1,1,15.7,100
1496,1496,EESL,92.5,120.0,23.8,24.0,8,450,5,1,486.3,80
1497,1497,EESL,124.2,144.0,1.0,2.3,8,400,6,1,746.2,65
1498,1498,EESL,20.8,24.0,60.6,72.0,22,400,1,3,202.6,180
1499,1499,EESL,76.2,144.0,16.2,48.0,22,350,6,2,489.6,145
1500,1500,EESL,50.8,96.0,16.4,48.0,8,400,4,2,236.0,20
1501,1501,EESL,60.4,96.0,9.2,11.04,22,400,4,1,250.8,70
1502,1502,EESL,66.0,144.0,24.2,48.0,10,350,6,2,444.4,40
1503,1503,EESL,13.5,18.9,39.2,48.0,22,450,1,2,91.9,90
1504,1504,EESL,93.6,96.0,24.6,48.0,4,300,4,2,423.6,45
1505,1505,EESL,26.4,144.0,42.6,48.0,4,200,6,2,243.6,35
1506,1506,EESL,22.0,48.0,10.7,20.33,8,450,2,1,54.7,35
1507,1507,EESL,4.2,10.08,31.4,48.0,10,250,2,2,71.2,135
1508,1508,EESL,97.8,144.0,11.4,20.52,10,300,6,1,598.2,110
1509,1509,EESL,7.0,23.8,19.2,23.04,10,200,2,1,33.2,100
1510,1510,EESL,48.6,144.0,14.6,48.0,10,250,6,2,320.8,110
1511,1511,EESL,3.9,7.8,12.0,15.6,20,200,1,1,15.9,165
1512,1512,EESL,12.9,69.66,34.0,48.0,15,250,3,2,106.7,20
1513,1513,EESL,13.9,19.46,5.3,7.95,15,300,1,1,19.2,140
1514,1514,EESL,41.4,48.0,21.7,24.0,22,450,2,1,104.5,155
1515,1515,EESL,84.5,120.0,13.3,22.61,15,400,5,1,435.8,175
1516,1516,EESL,44.0,120.0,1.3,2.34,22,450,5,1,221.3,65
1517,1517,EESL,38.2,48.0,61.5,72.0,8,450,2,3,260.9,50
1518,1518,EESL,37.8,48.0,63.0,72.0,22,300,2,3,264.6,35
1519,1519,EESL,129.0,144.0,7.8,35.88,4,300,6,2,789.6,25
1520,1520,EESL,10.0,120.0,47.2,48.0,4,300,5,2,144.4,80
1521,1521,EESL,35.4,48.0,22.6,24.0,22,200,2,1,93.4,0
1522,1522,EESL,120.6,144.0,2.4,6.24,22,450,6,2,728.4,140
1523,1523,EESL,12.8,35.84,40.6,48.0,8,200,2,2,106.8,20
1524,1524,EESL,30.0,48.0,15.0,15.0,8,450,2,1,75.0,160
1525,1525,EESL,91.8,144.0,8.8,40.48,8,250,6,2,568.4,120
1526,1526,EESL,116.4,144.0,1.0,2.3,22,450,6,1,699.4,35
1527,1527,EESL,89.2,96.0,16.4,48.0,10,200,4,2,389.6,95
1528,1528,EESL,101.5,120.0,31.8,72.0,4,200,5,3,602.9,55
1529,1529,EESL,19.8,144.0,35.2,48.0,10,200,6,2,189.2,185
1530,1530,EESL,9.0,34.2,4.6,9.2,8,350,2,1,22.6,100
1531,1531,EESL,14.4,63.36,11.6,48.0,4,200,4,2,80.8,70
1532,1532,EESL,68.4,144.0,3.2,14.72,8,400,6,2,416.8,175
1533,1533,EESL,142.8,144.0,20.6,48.0,20,400,6,2,898.0,65
1534,1534,EESL,64.4,96.0,49.8,72.0,4,250,4,3,407.0,100
1535,1535,EESL,44.0,120.0,59.7,72.0,8,250,5,3,399.1,190
1536,1536,EESL,20.0,48.0,22.2,48.0,22,400,2,2,84.4,45
1537,1537,EESL,14.4,40.32,27.6,48.0,10,300,2,2,84.0,90
1538,1538,EESL,65.1,72.0,10.7,13.91,8,400,3,1,206.0,0
1539,1539,EESL,21.6,24.0,16.1,20.93,22,250,1,1,37.7,95
1540,1540,EESL,38.1,72.0,14.1,46.53,15,400,3,3,156.6,105
1541,1541,EESL,77.2,96.0,9.0,17.1,15,350,4,1,317.8,175
1542,1542,EESL,8.8,88.0,32.8,48.0,4,200,4,2,100.8,160
1543,1543,EESL,23.6,24.0,9.0,62.099999999999994,4,250,1,3,50.6,65
1544,1544,Statiq,84.0,120.0,38.1,72.0,20,350,5,3,534.3,30
1545,1545,Statiq,53.4,72.0,29.7,72.0,15,450,3,3,249.3,90
1546,1546,Statiq,26.1,72.0,21.2,42.4,22,400,3,2,120.7,140
1547,1547,Statiq,41.6,48.0,36.3,72.0,4,250,2,3,192.1,40
1548,1548,Statiq,4.4,38.72,17.0,24.0,20,250,4,1,34.6,195
1549,1549,Statiq,7.5,86.25,14.0,39.2,22,250,5,2,65.5,50
1550,1550,Statiq,18.0,48.0,14.7,24.0,10,450,2,1,50.7,125
1551,1551,Statiq,136.2,144.0,9.0,18.0,20,300,6,2,835.2,175
1552,1552,Statiq,18.3,24.0,19.8,72.0,4,300,1,3,77.7,135
1553,1553,Statiq,61.6,96.0,20.0,48.0,4,300,4,2,286.4,125
1554,1554,Statiq,2.5,3.25,28.5,72.0,22,250,1,3,88.0,0
1555,1555,Statiq,4.2,17.64,6.6,43.56,4,200,3,3,32.4,185
1556,1556,Statiq,36.0,120.0,18.9,62.37,10,300,5,3,236.7,5
1557,1557,Statiq,82.2,144.0,69.3,72.0,20,250,6,3,701.1,100
1558,1558,Statiq,46.8,48.0,18.2,48.0,22,350,2,2,130.0,30
1559,1559,Statiq,10.8,144.0,26.8,48.0,8,450,6,2,118.4,40
1560,1560,Statiq,8.4,55.44,10.7,18.19,10,300,6,1,61.1,175
1561,1561,Statiq,75.2,96.0,20.6,22.66,22,400,4,1,321.4,195
1562,1562,Statiq,27.0,48.0,38.7,72.0,10,450,2,3,170.1,185
1563,1563,Statiq,24.6,48.0,21.8,48.0,4,400,2,2,92.8,5
1564,1564,Statiq,72.4,96.0,18.9,72.0,20,300,4,3,346.3,155
1565,1565,Statiq,14.7,24.0,19.4,24.0,4,350,1,1,34.1,45
1566,1566,Statiq,124.2,144.0,23.3,24.0,4,350,6,1,768.5,165
1567,1567,Statiq,15.4,48.0,6.8,14.28,22,300,2,1,37.6,60
1568,1568,Statiq,39.8,48.0,24.6,48.0,15,450,2,2,128.8,60
1569,1569,Statiq,3.5,8.75,55.8,72.0,20,300,1,3,170.9,100
1570,1570,Statiq,4.3,8.6,21.6,72.0,8,350,1,3,69.1,5
1571,1571,Statiq,65.4,144.0,3.7,6.66,4,250,6,1,396.1,195
1572,1572,Statiq,9.2,44.16,15.8,24.0,15,200,4,1,52.6,115
1573,1573,Statiq,8.6,8.6,16.2,48.0,22,450,1,2,41.0,85
1574,1574,Statiq,3.0,11.7,2.0,2.8,15,350,3,1,11.0,55
1575,1575,Statiq,24.0,72.0,22.0,24.0,20,350,3,1,94.0,0
1576,1576,Statiq,7.1,8.52,44.2,48.0,10,200,1,2,95.5,120
1577,1577,Statiq,22.6,48.0,21.6,24.0,4,400,2,1,66.8,160
1578,1578,Statiq,16.0,48.0,3.0,18.0,8,250,2,3,41.0,35
1579,1579,Statiq,12.9,21.93,7.0,16.8,10,400,1,1,19.9,125
1580,1580,Statiq,6.0,38.4,1.9,4.18,4,200,4,1,25.9,135
1581,1581,Statiq,12.7,19.05,11.4,45.6,15,200,1,2,35.5,145
1582,1582,Statiq,143.4,144.0,6.0,41.400000000000006,22,450,6,3,878.4,60
1583,1583,Statiq,10.8,43.2,26.8,48.0,8,400,4,2,96.8,25
1584,1584,Statiq,74.4,144.0,18.1,24.0,22,450,6,1,464.5,0
1585,1585,Statiq,69.0,144.0,13.5,44.55,4,400,6,3,454.5,95
1586,1586,Statiq,86.4,96.0,8.4,18.48,15,300,4,2,362.4,190
1587,1587,Statiq,45.6,72.0,17.2,24.0,8,300,3,1,154.0,30
1588,1588,Statiq,8.7,44.37,66.0,72.0,20,300,3,3,224.1,90
1589,1589,Statiq,36.0,144.0,32.2,48.0,20,250,6,2,280.4,135
1590,1590,Statiq,7.8,10.14,17.3,22.49,10,250,1,1,25.1,115
1591,1591,Statiq,36.8,96.0,14.6,48.0,8,350,4,2,176.4,180
1592,1592,Statiq,14.4,48.0,18.8,24.0,10,250,2,1,47.6,10
1593,1593,Statiq,5.5,44.0,28.5,72.0,22,450,5,3,113.0,60
1594,1594,Statiq,54.0,72.0,5.1,32.13,4,350,3,3,177.3,130
1595,1595,Statiq,9.1,18.2,24.6,48.0,8,300,1,2,58.3,15
1596,1596,Statiq,16.9,24.0,15.0,19.5,15,200,1,1,31.9,120
1597,1597,Statiq,49.5,72.0,50.1,72.0,4,200,3,3,298.8,180
1598,1598,Statiq,78.5,120.0,36.4,48.0,8,250,5,2,465.3,55
1599,1599,Statiq,13.7,24.0,17.8,48.0,4,350,1,2,49.3,120
1600,1600,Statiq,68.0,120.0,39.8,48.0,15,350,5,2,419.6,35
1601,1601,Statiq,60.5,120.0,1.0,2.3,20,300,5,1,303.5,0
1602,1602,Statiq,26.5,120.0,56.7,72.0,20,200,5,3,302.6,135
1603,1603,Statiq,69.0,72.0,9.4,26.32,15,450,3,2,225.8,90
1604,1604,Statiq,31.5,72.0,7.2,11.52,15,400,3,1,101.7,85
1605,1605,Statiq,4.5,9.45,1.1,1.43,15,400,1,1,5.6,85
1606,1606,Statiq,43.2,48.0,11.9,11.9,8,200,2,1,98.3,180
1607,1607,Statiq,5.6,24.64,44.6,48.0,4,300,4,2,111.6,55
1608,1608,Statiq,40.0,96.0,31.8,48.0,22,300,4,2,223.6,165
1609,1609,Statiq,61.8,72.0,14.7,24.0,10,200,3,1,200.1,185
1610,1610,Statiq,62.0,120.0,46.8,48.0,4,450,5,2,403.6,115
1611,1611,Statiq,66.8,96.0,17.1,72.0,20,300,4,3,318.5,75
1612,1612,Statiq,12.9,38.7,19.7,24.0,4,450,3,1,58.4,170
1613,1613,Statiq,38.0,120.0,5.8,9.86,4,300,5,1,195.8,15
1614,1614,Statiq,58.4,96.0,13.4,48.0,22,250,4,2,260.4,0
1615,1615,Statiq,56.4,96.0,17.4,20.88,22,400,4,1,243.0,100
1616,1616,Statiq,8.3,12.45,5.4,10.8,8,250,1,1,13.7,150
1617,1617,Statiq,10.6,20.14,14.1,63.449999999999996,22,250,1,3,52.9,40
1618,1618,Statiq,51.6,96.0,25.8,72.0,10,300,4,3,283.8,30
1619,1619,Statiq,113.4,144.0,23.0,48.0,20,450,6,2,726.4,140
1620,1620,Statiq,13.1,24.0,11.6,37.12,22,200,1,2,36.3,80
1621,1621,Statiq,21.4,48.0,22.2,72.0,10,450,2,3,109.4,85
1622,1622,Statiq,5.1,15.299999999999999,14.4,56.16,8,250,3,3,58.5,35
1623,1623,Statiq,100.2,144.0,12.7,19.05,15,300,6,1,613.9,145
1624,1624,Statiq,47.1,72.0,19.2,72.0,10,250,3,3,198.9,45
1625,1625,Statiq,19.2,72.0,15.0,72.0,15,450,3,3,102.6,135
1626,1626,Statiq,93.0,120.0,12.8,16.64,22,350,5,1,477.8,100
1627,1627,Statiq,100.0,120.0,34.8,48.0,15,400,5,2,569.6,90
1628,1628,Statiq,20.5,120.0,8.8,26.4,8,200,5,2,120.1,115
1629,1629,Statiq,93.6,144.0,14.8,48.0,22,400,6,2,591.2,145
1630,1630,Statiq,38.1,72.0,5.2,9.36,4,300,3,1,119.5,145
1631,1631,Statiq,92.4,96.0,44.8,48.0,8,400,4,2,459.2,165
1632,1632,Statiq,10.9,14.17,64.8,72.0,4,350,1,3,205.3,65
1633,1633,Statiq,32.0,120.0,35.2,48.0,8,250,5,2,230.4,150
1634,1634,Statiq,38.0,120.0,63.0,72.0,4,300,5,3,379.0,110
1635,1635,Statiq,17.4,24.0,2.1,3.78,4,200,1,1,19.5,65
1636,1636,Statiq,14.8,96.0,55.2,72.0,4,450,4,3,224.8,100
1637,1637,Statiq,31.6,48.0,60.9,72.0,8,200,2,3,245.9,55
1638,1638,Statiq,57.0,72.0,24.6,48.0,4,450,3,2,220.2,10
1639,1639,Statiq,23.4,24.0,20.4,72.0,8,450,1,3,84.6,165
1640,1640,Statiq,119.5,120.0,29.2,48.0,10,450,5,2,655.9,115
1641,1641,Statiq,45.6,144.0,37.2,48.0,4,200,6,2,348.0,130
1642,1642,Statiq,63.3,72.0,4.5,9.9,10,250,3,1,194.4,190
1643,1643,Statiq,7.3,11.68,38.8,48.0,20,250,1,2,84.9,35
1644,1644,Statiq,23.1,72.0,31.8,72.0,10,350,3,3,164.7,55
1645,1645,Statiq,45.6,144.0,45.3,72.0,8,250,6,3,409.5,170
1646,1646,Statiq,3.0,21.6,15.6,23.4,4,250,3,1,24.6,125
1647,1647,Statiq,108.0,120.0,69.6,72.0,20,400,5,3,748.8,185
1648,1648,Statiq,63.2,96.0,12.9,72.0,20,450,4,3,291.5,170
1649,1649,Statiq,13.5,17.55,9.9,9.9,4,250,1,1,23.4,90
1650,1650,Statiq,25.2,96.0,17.7,72.0,4,400,4,3,153.9,35
1651,1651,Statiq,36.4,48.0,14.7,24.0,10,250,2,1,87.5,10
1652,1652,Statiq,10.6,48.0,40.8,48.0,10,450,2,2,102.8,15
1653,1653,Statiq,47.0,120.0,21.0,24.0,15,200,5,1,256.0,100
1654,1654,Statiq,3.2,10.88,11.9,23.8,22,350,2,1,18.3,40
1655,1655,Statiq,63.6,72.0,37.4,48.0,10,300,3,2,265.6,190
1656,1656,Statiq,32.4,48.0,12.8,48.0,20,450,2,2,90.4,25
1657,1657,Statiq,64.0,96.0,45.0,48.0,4,450,4,2,346.0,150
1658,1658,Statiq,15.4,48.0,20.9,24.0,20,450,2,1,51.7,160
1659,1659,Statiq,31.2,144.0,61.2,72.0,10,400,6,3,370.8,140
1660,1660,Statiq,36.9,72.0,13.2,48.0,10,300,3,2,137.1,5
1661,1661,Statiq,71.6,96.0,22.6,24.0,8,400,4,1,309.0,65
1662,1662,Statiq,89.4,144.0,40.5,72.0,22,350,6,3,657.9,75
1663,1663,Statiq,23.7,72.0,19.6,24.0,15,400,3,1,90.7,85
1664,1664,Statiq,11.8,24.0,9.0,10.8,20,200,1,1,20.8,55
1665,1665,Statiq,58.8,96.0,1.1,2.53,20,450,4,1,236.3,140
1666,1666,Statiq,13.5,17.55,15.3,22.95,20,200,1,1,28.8,100
1667,1667,Statiq,23.6,24.0,12.2,24.0,15,200,1,1,35.8,50
1668,1668,Statiq,37.5,72.0,11.6,12.76,8,250,3,1,124.1,160
1669,1669,Statiq,139.2,144.0,62.4,72.0,8,300,6,3,1022.4,195
1670,1670,Statiq,52.2,72.0,40.0,48.0,10,250,3,2,236.6,120
1671,1671,Statiq,112.0,120.0,21.2,48.0,20,450,5,2,602.4,80
1672,1672,Statiq,9.0,72.0,6.0,12.0,10,450,5,2,57.0,35
1673,1673,Statiq,63.9,72.0,60.9,72.0,10,300,3,3,374.4,140
1674,1674,Statiq,118.8,144.0,37.4,48.0,4,200,6,2,787.6,185
1675,1675,Statiq,13.4,48.0,11.7,15.21,20,400,2,1,38.5,65
1676,1676,Statiq,71.6,96.0,21.0,48.0,22,250,4,2,328.4,80
1677,1677,Statiq,13.7,19.18,33.6,48.0,15,450,1,2,80.9,0
1678,1678,Statiq,23.9,24.0,33.8,48.0,20,200,1,2,91.5,195
1679,1679,Statiq,25.5,120.0,38.4,48.0,22,250,5,2,204.3,170
1680,1680,Statiq,13.6,43.52,27.2,48.0,10,200,2,2,81.6,180
1681,1681,Statiq,37.2,72.0,19.6,39.2,15,200,3,2,150.8,170
1682,1682,Statiq,50.5,120.0,19.6,24.0,15,300,5,1,272.1,55
1683,1683,Statiq,80.0,96.0,34.2,72.0,22,200,4,3,422.6,130
1684,1684,Statiq,65.4,72.0,31.4,48.0,15,450,3,2,259.0,15
1685,1685,Statiq,10.2,21.42,39.4,48.0,15,350,1,2,89.0,170
1686,1686,Statiq,59.0,120.0,20.1,24.0,4,350,5,1,315.1,75
1687,1687,Statiq,88.4,96.0,55.2,72.0,20,400,4,3,519.2,75
1688,1688,Statiq,22.4,48.0,14.4,48.0,4,400,2,2,73.6,55
1689,1689,Statiq,29.0,120.0,13.8,66.24,4,250,5,3,186.4,150
1690,1690,Statiq,81.6,144.0,11.1,24.0,20,200,6,1,500.7,135
1691,1691,Statiq,17.6,45.76,39.4,48.0,15,350,2,2,114.0,65
1692,1692,Statiq,23.0,120.0,60.0,72.0,20,400,5,3,295.0,120
1693,1693,Statiq,94.5,120.0,22.0,24.0,8,350,5,1,494.5,120
1694,1694,Statiq,15.1,15.1,4.6,11.5,22,300,1,1,19.7,140
1695,1695,Statiq,72.8,96.0,28.4,48.0,10,250,4,2,348.0,90
1696,1696,Statiq,45.0,144.0,44.8,48.0,4,450,6,2,359.6,170
1697,1697,Statiq,6.2,28.52,6.6,7.26,20,350,2,1,19.0,105
1698,1698,Statiq,18.2,21.84,15.0,33.0,4,450,1,2,48.2,155
1699,1699,Statiq,7.0,12.6,47.4,72.0,4,450,1,3,149.2,35
1700,1700,Statiq,23.4,24.0,9.2,18.4,8,400,1,1,32.6,85
1701,1701,Statiq,44.2,48.0,54.0,72.0,10,250,2,3,250.4,65
1702,1702,Statiq,18.6,24.0,6.3,15.12,4,200,1,1,24.9,45
1703,1703,Statiq,96.0,144.0,9.6,18.24,4,250,6,1,585.6,155
1704,1704,Statiq,123.0,144.0,8.4,45.36,15,200,6,3,763.2,155
1705,1705,Statiq,70.4,96.0,29.7,72.0,8,350,4,3,370.7,55
1706,1706,Statiq,18.0,72.0,52.2,72.0,4,450,3,3,210.6,90
1707,1707,Statiq,24.9,72.0,25.5,72.0,22,250,3,3,151.2,115
1708,1708,Statiq,19.8,72.0,13.4,18.76,8,200,3,1,72.8,75
1709,1709,Statiq,7.5,60.0,45.2,48.0,10,300,5,2,127.9,5
1710,1710,Statiq,70.2,72.0,31.6,48.0,15,350,3,2,273.8,110
1711,1711,Statiq,20.8,96.0,5.4,40.5,15,400,4,3,99.4,25
1712,1712,Statiq,112.0,120.0,51.3,72.0,10,200,5,3,713.9,50
1713,1713,Statiq,5.1,19.89,27.3,72.0,4,200,3,3,97.2,60
